,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,60421,2020-04-01,12,75,8,1019,2
1,60421,2020-04-02,15,64,8,1021,4
2,60421,2020-04-03,18,66,11,1017,3
3,60421,2020-04-04,13,77,15,1019,2
4,60421,2020-04-05,14,56,11,1022,3
5,60421,2020-04-06,17,74,13,1017,3
6,60421,2020-04-07,23,81,18,1007,4
7,60421,2020-04-08,23,74,13,1005,5
8,60421,2020-04-09,9,58,29,1009,2
9,60421,2020-04-10,10,56,19,1017,3
10,60421,2020-04-11,14,62,15,1012,3
11,60421,2020-04-12,17,85,16,1003,3
12,60421,2020-04-13,6,63,30,1010,1
13,60421,2020-04-14,6,50,18,1022,1
14,60421,2020-04-15,4,66,14,1019,1
15,60421,2020-04-16,7,47,10,1026,1
16,60421,2020-04-17,2,93,14,1018,1
17,60421,2020-04-18,13,69,21,1015,3
18,60421,2020-04-19,15,65,17,1009,3
19,60421,2020-04-20,15,59,15,1007,4
20,60421,2020-04-21,10,54,21,1013,3
21,60421,2020-04-22,19,61,14,1013,3
22,60421,2020-04-23,12,94,9,1005,3
23,60421,2020-04-24,16,81,11,1010,3
24,60421,2020-04-25,9,90,29,1011,2
25,60421,2020-04-26,15,58,19,1018,3
26,60421,2020-04-27,17,64,17,1018,3
27,60421,2020-04-28,22,83,19,1009,4
28,60421,2020-04-29,13,89,20,999,3
29,60421,2020-04-30,10,81,25,1007,2
30,60421,2020-05-01,18,64,9,1016,4
31,60421,2020-05-02,24,71,19,1012,5
32,60421,2020-05-03,20,61,12,1014,4
33,60421,2020-05-04,13,64,17,1019,3
34,60421,2020-05-05,9,88,18,1014,2
35,60421,2020-05-06,16,60,13,1019,4
36,60421,2020-05-07,17,65,17,1016,4
37,60421,2020-05-08,8,60,19,1016,2
38,60421,2020-05-09,13,54,13,1023,3
39,60421,2020-05-10,11,75,24,1016,2
40,60421,2020-05-11,10,72,14,1023,2
41,60421,2020-05-12,14,65,10,1024,3
42,60421,2020-05-13,14,67,18,1023,4
43,60421,2020-05-14,23,85,22,1012,4
44,60421,2020-05-15,23,73,16,1012,6
45,60421,2020-05-16,23,81,15,1011,4
46,60421,2020-05-17,20,78,15,1014,4
47,60421,2020-05-18,21,82,9,1006,4
48,60421,2020-05-19,18,90,21,1011,4
49,60421,2020-05-20,18,81,19,1019,4
50,60421,2020-05-21,19,83,13,1018,4
51,60421,2020-05-22,23,77,6,1016,4
52,60421,2020-05-23,27,79,18,1013,5
53,60421,2020-05-24,30,78,13,1013,7
54,60421,2020-05-25,30,73,14,1014,7
55,60421,2020-05-26,29,74,15,1014,6
56,60421,2020-05-27,27,78,13,1013,5
57,60421,2020-05-28,25,85,14,1011,5
58,60421,2020-05-29,22,76,16,1015,4
59,60421,2020-05-30,20,71,13,1022,4
60,60421,2020-05-31,21,62,9,1026,5
