,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,21289,2020-04-01,11,67,16,1010,2
1,21289,2020-04-02,11,53,26,1012,2
2,21289,2020-04-03,14,61,27,1010,3
3,21289,2020-04-04,13,73,10,1016,3
4,21289,2020-04-05,16,70,7,1018,3
5,21289,2020-04-06,17,56,11,1018,4
6,21289,2020-04-07,18,66,9,1011,3
7,21289,2020-04-08,22,68,16,1001,5
8,21289,2020-04-09,20,56,25,997,4
9,21289,2020-04-10,10,44,33,1004,3
10,21289,2020-04-11,14,46,16,1016,3
11,21289,2020-04-12,20,62,18,1018,4
12,21289,2020-04-13,23,73,34,1006,4
13,21289,2020-04-14,13,54,13,1019,4
14,21289,2020-04-15,12,47,14,1017,3
15,21289,2020-04-16,10,44,20,1022,3
16,21289,2020-04-17,12,55,15,1021,2
17,21289,2020-04-18,12,67,16,1010,2
18,21289,2020-04-19,17,55,12,1012,3
19,21289,2020-04-20,15,60,14,1005,3
20,21289,2020-04-21,16,60,25,1004,3
21,21289,2020-04-22,13,39,21,1016,3
22,21289,2020-04-23,15,64,13,1015,3
23,21289,2020-04-24,13,89,14,1006,3
24,21289,2020-04-25,15,78,9,1016,3
25,21289,2020-04-26,18,89,14,1007,3
26,21289,2020-04-27,12,70,22,1015,2
27,21289,2020-04-28,14,64,10,1021,3
28,21289,2020-04-29,21,73,19,1017,5
29,21289,2020-04-30,18,84,27,1008,4
30,21289,2020-05-01,18,67,15,1007,4
31,21289,2020-05-02,21,53,14,1016,5
32,21289,2020-05-03,20,77,12,1009,4
33,21289,2020-05-04,19,57,21,1009,5
34,21289,2020-05-05,15,56,13,1014,3
35,21289,2020-05-06,13,81,12,1008,3
36,21289,2020-05-07,18,50,17,1011,4
37,21289,2020-05-08,17,62,17,1008,3
38,21289,2020-05-09,11,40,27,1017,3
39,21289,2020-05-10,17,44,20,1020,4
40,21289,2020-05-11,13,57,23,1014,3
41,21289,2020-05-12,15,48,20,1021,4
42,21289,2020-05-13,18,51,8,1026,4
43,21289,2020-05-14,16,71,12,1024,4
44,21289,2020-05-15,26,69,17,1016,6
45,21289,2020-05-16,24,75,10,1017,6
46,21289,2020-05-17,28,73,15,1014,5
47,21289,2020-05-18,20,76,19,1018,4
48,21289,2020-05-19,19,52,27,1021,5
49,21289,2020-05-20,16,57,26,1027,3
50,21289,2020-05-21,18,76,18,1027,4
51,21289,2020-05-22,21,92,11,1019,4
52,21289,2020-05-23,26,76,7,1016,5
53,21289,2020-05-24,20,79,14,1022,4
54,21289,2020-05-25,22,77,8,1022,4
55,21289,2020-05-26,22,80,9,1022,6
56,21289,2020-05-27,24,80,10,1022,5
57,21289,2020-05-28,25,86,20,1018,5
58,21289,2020-05-29,28,79,17,1015,6
59,21289,2020-05-30,26,57,13,1014,6
60,21289,2020-05-31,21,46,21,1020,5
