,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,11551,2020-04-01,10,60,21,1009,2
1,11551,2020-04-02,11,60,30,1006,2
2,11551,2020-04-03,10,77,29,1005,2
3,11551,2020-04-04,12,72,16,1015,3
4,11551,2020-04-05,10,80,14,1018,2
5,11551,2020-04-06,16,53,12,1016,4
6,11551,2020-04-07,15,51,14,1012,4
7,11551,2020-04-08,14,79,12,1001,3
8,11551,2020-04-09,14,68,29,994,3
9,11551,2020-04-10,9,51,37,997,2
10,11551,2020-04-11,11,46,25,1013,3
11,11551,2020-04-12,14,63,22,1021,4
12,11551,2020-04-13,15,85,47,1008,3
13,11551,2020-04-14,12,53,18,1017,4
14,11551,2020-04-15,10,46,20,1015,2
15,11551,2020-04-16,9,43,28,1018,3
16,11551,2020-04-17,9,49,20,1022,2
17,11551,2020-04-18,9,78,16,1008,2
18,11551,2020-04-19,13,57,24,1011,4
19,11551,2020-04-20,12,59,15,1005,3
20,11551,2020-04-21,12,68,31,1003,3
21,11551,2020-04-22,10,39,30,1012,3
22,11551,2020-04-23,9,51,12,1017,2
23,11551,2020-04-24,8,89,21,1008,2
24,11551,2020-04-25,13,69,11,1017,4
25,11551,2020-04-26,10,83,28,1011,2
26,11551,2020-04-27,9,80,23,1012,2
27,11551,2020-04-28,15,62,16,1020,4
28,11551,2020-04-29,11,73,20,1023,3
29,11551,2020-04-30,14,84,43,1016,3
30,11551,2020-05-01,15,85,14,1005,3
31,11551,2020-05-02,18,54,19,1013,5
32,11551,2020-05-03,22,64,17,1008,5
33,11551,2020-05-04,17,52,23,1006,4
34,11551,2020-05-05,15,45,18,1012,3
35,11551,2020-05-06,12,67,16,1009,3
36,11551,2020-05-07,16,52,16,1008,4
37,11551,2020-05-08,12,62,12,1008,3
38,11551,2020-05-09,9,46,38,1010,3
39,11551,2020-05-10,14,49,27,1018,4
40,11551,2020-05-11,14,65,25,1011,3
41,11551,2020-05-12,13,46,26,1017,4
42,11551,2020-05-13,14,43,15,1025,4
43,11551,2020-05-14,15,56,15,1025,4
44,11551,2020-05-15,23,74,26,1014,5
45,11551,2020-05-16,22,66,13,1017,5
46,11551,2020-05-17,16,81,22,1017,3
47,11551,2020-05-18,17,63,22,1021,5
48,11551,2020-05-19,17,51,32,1023,5
49,11551,2020-05-20,15,53,25,1030,3
50,11551,2020-05-21,15,67,11,1028,4
51,11551,2020-05-22,19,82,13,1021,5
52,11551,2020-05-23,18,88,14,1017,4
53,11551,2020-05-24,17,68,21,1024,4
54,11551,2020-05-25,19,82,12,1023,4
55,11551,2020-05-26,20,84,9,1023,5
56,11551,2020-05-27,20,82,13,1023,5
57,11551,2020-05-28,19,91,19,1022,4
58,11551,2020-05-29,21,89,26,1016,4
59,11551,2020-05-30,25,63,19,1012,6
60,11551,2020-05-31,20,46,21,1018,5
