,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,95020,2020-04-01,17,71,6,1015,4
1,95020,2020-04-02,18,64,5,1018,4
2,95020,2020-04-03,17,72,5,1018,4
3,95020,2020-04-04,13,89,6,1013,3
4,95020,2020-04-05,11,96,10,1006,2
5,95020,2020-04-06,11,91,4,1012,2
6,95020,2020-04-07,19,76,3,1017,3
7,95020,2020-04-08,15,86,5,1014,3
8,95020,2020-04-09,17,91,4,1016,3
9,95020,2020-04-10,17,88,4,1017,3
10,95020,2020-04-11,19,87,5,1017,5
11,95020,2020-04-12,19,86,5,1017,3
12,95020,2020-04-13,19,84,5,1020,5
13,95020,2020-04-14,23,64,4,1022,5
14,95020,2020-04-15,23,62,4,1018,5
15,95020,2020-04-16,20,84,5,1012,5
16,95020,2020-04-17,17,83,6,1014,3
17,95020,2020-04-18,16,79,6,1018,3
18,95020,2020-04-19,19,82,5,1018,5
19,95020,2020-04-20,18,80,5,1019,4
20,95020,2020-04-21,20,81,4,1023,5
21,95020,2020-04-22,24,74,5,1024,5
22,95020,2020-04-23,26,75,6,1021,6
23,95020,2020-04-24,26,66,3,1018,6
24,95020,2020-04-25,26,64,4,1017,5
25,95020,2020-04-26,25,64,5,1017,6
26,95020,2020-04-27,24,62,5,1019,6
27,95020,2020-04-28,28,71,3,1017,6
28,95020,2020-04-29,25,70,5,1016,5
29,95020,2020-04-30,25,64,5,1018,6
30,95020,2020-05-01,23,56,6,1018,5
31,95020,2020-05-02,23,78,5,1020,5
32,95020,2020-05-03,22,63,6,1021,5
33,95020,2020-05-04,24,45,4,1020,4
34,95020,2020-05-05,25,54,6,1020,6
35,95020,2020-05-06,26,57,5,1019,6
36,95020,2020-05-07,30,43,3,1014,7
37,95020,2020-05-08,31,47,5,1012,6
38,95020,2020-05-09,26,64,5,1012,6
39,95020,2020-05-10,22,74,6,1013,5
40,95020,2020-05-11,21,75,7,1015,4
41,95020,2020-05-12,19,77,9,1016,4
42,95020,2020-05-13,20,79,5,1018,5
43,95020,2020-05-14,21,80,5,1019,5
44,95020,2020-05-15,23,71,6,1016,5
45,95020,2020-05-16,23,65,6,1013,5
46,95020,2020-05-17,18,86,8,1012,4
47,95020,2020-05-18,19,76,11,1013,4
48,95020,2020-05-19,20,75,7,1017,4
49,95020,2020-05-20,20,77,6,1019,5
50,95020,2020-05-21,24,68,5,1016,6
51,95020,2020-05-22,22,68,6,1013,4
52,95020,2020-05-23,25,63,5,1014,6
53,95020,2020-05-24,29,53,4,1014,6
54,95020,2020-05-25,33,46,4,1012,7
55,95020,2020-05-26,35,47,5,1011,8
56,95020,2020-05-27,34,51,4,1012,8
57,95020,2020-05-28,31,58,5,1012,7
58,95020,2020-05-29,23,78,8,1012,5
59,95020,2020-05-30,22,77,6,1014,4
60,95020,2020-05-31,23,78,5,1014,6
