,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,30046,2020-04-01,15,64,15,1013,4
1,30046,2020-04-02,22,64,6,1018,4
2,30046,2020-04-03,25,61,6,1016,5
3,30046,2020-04-04,24,58,7,1015,5
4,30046,2020-04-05,25,64,5,1018,5
5,30046,2020-04-06,27,71,7,1018,6
6,30046,2020-04-07,24,80,9,1016,5
7,30046,2020-04-08,29,79,11,1009,5
8,30046,2020-04-09,26,62,15,1007,6
9,30046,2020-04-10,16,42,15,1014,4
10,30046,2020-04-11,20,51,7,1018,4
11,30046,2020-04-12,17,81,12,1014,3
12,30046,2020-04-13,22,73,17,1011,5
13,30046,2020-04-14,23,66,9,1016,5
14,30046,2020-04-15,18,52,12,1017,4
15,30046,2020-04-16,21,46,7,1024,5
16,30046,2020-04-17,21,60,9,1022,4
17,30046,2020-04-18,22,55,14,1014,5
18,30046,2020-04-19,13,84,6,1012,3
19,30046,2020-04-20,22,73,10,1006,4
20,30046,2020-04-21,23,61,14,1013,5
21,30046,2020-04-22,21,57,7,1018,5
22,30046,2020-04-23,18,96,15,1011,3
23,30046,2020-04-24,23,77,12,1008,5
24,30046,2020-04-25,25,73,10,1011,6
25,30046,2020-04-26,17,66,18,1015,5
26,30046,2020-04-27,23,56,11,1022,5
27,30046,2020-04-28,25,57,7,1021,6
28,30046,2020-04-29,21,82,14,1012,4
29,30046,2020-04-30,16,78,12,1010,3
30,30046,2020-05-01,22,63,12,1016,5
31,30046,2020-05-02,26,61,7,1021,6
32,30046,2020-05-03,28,58,12,1017,6
33,30046,2020-05-04,28,74,9,1013,5
34,30046,2020-05-05,29,78,12,1011,6
35,30046,2020-05-06,22,60,18,1014,5
36,30046,2020-05-07,20,52,11,1019,5
37,30046,2020-05-08,17,72,10,1015,3
38,30046,2020-05-09,19,54,10,1021,4
39,30046,2020-05-10,22,51,7,1022,5
40,30046,2020-05-11,19,47,13,1021,5
41,30046,2020-05-12,23,56,6,1024,5
42,30046,2020-05-13,25,70,7,1024,6
43,30046,2020-05-14,27,74,10,1024,6
44,30046,2020-05-15,26,77,8,1021,5
45,30046,2020-05-16,28,72,6,1018,6
46,30046,2020-05-17,30,68,6,1017,7
47,30046,2020-05-18,26,89,9,1010,5
48,30046,2020-05-19,25,75,10,1008,5
49,30046,2020-05-20,21,89,11,1011,4
50,30046,2020-05-21,25,77,6,1016,5
51,30046,2020-05-22,25,84,6,1018,5
52,30046,2020-05-23,31,80,7,1018,6
53,30046,2020-05-24,31,76,6,1017,7
54,30046,2020-05-25,26,88,10,1017,5
55,30046,2020-05-26,19,94,11,1018,4
56,30046,2020-05-27,24,90,10,1016,5
57,30046,2020-05-28,28,87,7,1016,5
58,30046,2020-05-29,30,78,5,1016,6
59,30046,2020-05-30,30,69,9,1016,7
60,30046,2020-05-31,28,67,8,1018,6
