,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,91202,2020-04-01,23,57,9,1010,6
1,91202,2020-04-02,21,65,10,1014,4
2,91202,2020-04-03,20,58,10,1014,5
3,91202,2020-04-04,20,64,10,1011,4
4,91202,2020-04-05,17,68,15,1011,4
5,91202,2020-04-06,15,68,13,1012,3
6,91202,2020-04-07,16,68,9,1017,3
7,91202,2020-04-08,15,60,12,1016,3
8,91202,2020-04-09,12,70,13,1018,3
9,91202,2020-04-10,18,61,6,1015,4
10,91202,2020-04-11,21,62,9,1015,5
11,91202,2020-04-12,16,76,11,1016,4
12,91202,2020-04-13,19,68,10,1018,4
13,91202,2020-04-14,25,49,8,1020,6
14,91202,2020-04-15,26,26,10,1017,6
15,91202,2020-04-16,23,57,10,1012,6
16,91202,2020-04-17,19,65,11,1013,4
17,91202,2020-04-18,19,62,11,1017,4
18,91202,2020-04-19,18,68,10,1017,4
19,91202,2020-04-20,19,69,10,1017,4
20,91202,2020-04-21,22,58,9,1018,6
21,91202,2020-04-22,27,41,8,1019,6
22,91202,2020-04-23,34,35,8,1015,7
23,91202,2020-04-24,33,33,7,1014,8
24,91202,2020-04-25,33,40,9,1014,7
25,91202,2020-04-26,30,44,8,1014,6
26,91202,2020-04-27,28,48,9,1014,7
27,91202,2020-04-28,29,50,9,1015,7
28,91202,2020-04-29,28,59,8,1014,5
29,91202,2020-04-30,26,61,9,1013,6
30,91202,2020-05-01,28,53,11,1013,6
31,91202,2020-05-02,27,51,11,1015,6
32,91202,2020-05-03,26,54,10,1016,6
33,91202,2020-05-04,29,45,9,1015,7
34,91202,2020-05-05,34,27,7,1014,8
35,91202,2020-05-06,34,27,7,1013,8
36,91202,2020-05-07,33,31,9,1011,8
37,91202,2020-05-08,31,39,10,1011,7
38,91202,2020-05-09,29,49,10,1012,6
39,91202,2020-05-10,27,57,11,1013,6
40,91202,2020-05-11,24,57,11,1014,6
41,91202,2020-05-12,24,51,15,1015,6
42,91202,2020-05-13,23,52,12,1014,6
43,91202,2020-05-14,25,52,11,1014,6
44,91202,2020-05-15,26,50,11,1011,6
45,91202,2020-05-16,26,53,10,1010,5
46,91202,2020-05-17,26,56,10,1011,6
47,91202,2020-05-18,22,62,14,1013,5
48,91202,2020-05-19,23,48,15,1014,6
49,91202,2020-05-20,25,50,11,1016,6
50,91202,2020-05-21,29,39,10,1013,7
51,91202,2020-05-22,26,51,12,1010,6
52,91202,2020-05-23,24,58,12,1012,6
53,91202,2020-05-24,28,54,10,1012,6
54,91202,2020-05-25,30,45,10,1012,7
55,91202,2020-05-26,33,39,10,1012,7
56,91202,2020-05-27,31,44,10,1012,7
57,91202,2020-05-28,30,55,10,1013,7
58,91202,2020-05-29,26,65,11,1013,6
59,91202,2020-05-30,26,57,12,1014,5
60,91202,2020-05-31,26,55,9,1013,6
