,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,11559,2020-04-01,10,59,20,1009,2
1,11559,2020-04-02,11,58,29,1006,2
2,11559,2020-04-03,10,75,28,1005,2
3,11559,2020-04-04,12,71,15,1016,3
4,11559,2020-04-05,11,78,13,1018,2
5,11559,2020-04-06,18,52,11,1017,4
6,11559,2020-04-07,15,51,14,1012,4
7,11559,2020-04-08,15,78,12,1001,3
8,11559,2020-04-09,15,66,30,994,3
9,11559,2020-04-10,9,50,37,997,3
10,11559,2020-04-11,11,45,24,1013,3
11,11559,2020-04-12,14,61,21,1020,4
12,11559,2020-04-13,16,84,46,1008,3
13,11559,2020-04-14,13,52,17,1017,4
14,11559,2020-04-15,11,43,19,1015,2
15,11559,2020-04-16,9,41,28,1019,3
16,11559,2020-04-17,9,48,18,1022,2
17,11559,2020-04-18,9,75,16,1008,2
18,11559,2020-04-19,14,54,21,1011,4
19,11559,2020-04-20,13,56,14,1005,3
20,11559,2020-04-21,13,63,29,1003,3
21,11559,2020-04-22,10,38,29,1012,3
22,11559,2020-04-23,9,51,11,1017,2
23,11559,2020-04-24,8,88,20,1008,2
24,11559,2020-04-25,14,67,11,1017,4
25,11559,2020-04-26,11,82,27,1011,2
26,11559,2020-04-27,9,79,21,1012,2
27,11559,2020-04-28,15,60,14,1020,4
28,11559,2020-04-29,11,73,20,1022,3
29,11559,2020-04-30,14,84,43,1016,3
30,11559,2020-05-01,15,85,14,1005,3
31,11559,2020-05-02,18,54,19,1013,5
32,11559,2020-05-03,22,64,17,1008,5
33,11559,2020-05-04,17,52,23,1006,4
34,11559,2020-05-05,15,45,18,1012,3
35,11559,2020-05-06,12,67,16,1009,3
36,11559,2020-05-07,16,52,16,1008,4
37,11559,2020-05-08,12,62,12,1008,3
38,11559,2020-05-09,9,46,38,1010,3
39,11559,2020-05-10,14,49,27,1018,4
40,11559,2020-05-11,14,65,25,1011,3
41,11559,2020-05-12,13,46,26,1017,4
42,11559,2020-05-13,14,43,15,1025,4
43,11559,2020-05-14,15,56,15,1025,4
44,11559,2020-05-15,23,74,26,1014,5
45,11559,2020-05-16,22,66,13,1017,5
46,11559,2020-05-17,16,81,22,1017,3
47,11559,2020-05-18,17,63,22,1021,5
48,11559,2020-05-19,17,51,32,1023,5
49,11559,2020-05-20,15,53,25,1030,3
50,11559,2020-05-21,15,67,11,1028,4
51,11559,2020-05-22,19,82,13,1021,5
52,11559,2020-05-23,18,88,14,1017,4
53,11559,2020-05-24,17,68,21,1024,4
54,11559,2020-05-25,19,82,12,1023,4
55,11559,2020-05-26,20,84,9,1023,5
56,11559,2020-05-27,20,82,13,1023,5
57,11559,2020-05-28,19,91,19,1022,4
58,11559,2020-05-29,21,89,26,1016,4
59,11559,2020-05-30,25,63,19,1012,6
60,11559,2020-05-31,20,46,21,1018,5
