,location,date_time,tempC,humidity,windspeedKmph,pressure,uvIndex
0,12260,2020-04-01,8,76,10,1010,2
1,12260,2020-04-02,8,80,22,1007,2
2,12260,2020-04-03,8,92,17,1007,2
3,12260,2020-04-04,12,83,5,1016,2
4,12260,2020-04-05,15,82,5,1017,3
5,12260,2020-04-06,13,64,12,1017,3
6,12260,2020-04-07,15,59,8,1011,4
7,12260,2020-04-08,13,84,6,1001,3
8,12260,2020-04-09,10,83,17,992,2
9,12260,2020-04-10,6,72,18,993,1
10,12260,2020-04-11,7,66,16,1012,2
11,12260,2020-04-12,15,67,12,1020,3
12,12260,2020-04-13,17,89,24,1005,3
13,12260,2020-04-14,10,58,11,1016,2
14,12260,2020-04-15,7,59,11,1014,3
15,12260,2020-04-16,5,68,14,1018,1
16,12260,2020-04-17,8,66,10,1020,2
17,12260,2020-04-18,7,92,9,1009,1
18,12260,2020-04-19,15,71,13,1009,4
19,12260,2020-04-20,9,66,11,1006,2
20,12260,2020-04-21,12,73,14,1000,2
21,12260,2020-04-22,6,55,18,1009,1
22,12260,2020-04-23,11,60,7,1016,2
23,12260,2020-04-24,9,84,4,1010,2
24,12260,2020-04-25,16,74,4,1017,4
25,12260,2020-04-26,7,82,10,1015,2
26,12260,2020-04-27,5,97,13,1014,1
27,12260,2020-04-28,13,75,9,1020,3
28,12260,2020-04-29,17,65,13,1023,3
29,12260,2020-04-30,13,84,25,1017,3
30,12260,2020-05-01,17,91,12,1006,3
31,12260,2020-05-02,18,74,11,1012,3
32,12260,2020-05-03,21,79,11,1006,4
33,12260,2020-05-04,14,70,17,1007,3
34,12260,2020-05-05,12,58,14,1012,3
35,12260,2020-05-06,14,72,4,1011,3
36,12260,2020-05-07,15,68,11,1007,4
37,12260,2020-05-08,13,76,11,1008,2
38,12260,2020-05-09,5,70,22,1008,1
39,12260,2020-05-10,12,71,12,1015,2
40,12260,2020-05-11,12,89,10,1010,2
41,12260,2020-05-12,10,65,17,1016,3
42,12260,2020-05-13,12,60,9,1025,3
43,12260,2020-05-14,16,62,8,1024,3
44,12260,2020-05-15,23,88,17,1011,4
45,12260,2020-05-16,21,79,9,1017,5
46,12260,2020-05-17,17,89,14,1016,3
47,12260,2020-05-18,13,95,4,1022,3
48,12260,2020-05-19,18,65,10,1025,4
49,12260,2020-05-20,21,58,7,1030,5
50,12260,2020-05-21,20,57,8,1027,5
51,12260,2020-05-22,24,79,8,1020,6
52,12260,2020-05-23,18,86,7,1018,4
53,12260,2020-05-24,21,57,8,1024,5
54,12260,2020-05-25,22,83,11,1023,4
55,12260,2020-05-26,28,80,8,1021,6
56,12260,2020-05-27,28,77,11,1022,5
57,12260,2020-05-28,23,86,14,1020,5
58,12260,2020-05-29,28,90,16,1014,5
59,12260,2020-05-30,23,74,12,1011,6
60,12260,2020-05-31,16,58,17,1018,4
